CloseDateTime,neg_macd_30m_12h,neg_macd_30m_60d,neg_macd_30m_7d,neg_macd_hist_12h_7d_30m,neg_macd_hist_30m_30d_90d,neg_macd_hist_30m_3d_7d,neg_vwap_deviation_15d,neg_vwap_deviation_1d,neg_vwap_deviation_30d,neg_vwap_deviation_7d
2025-05-01 16:00:00,-1.6200599134618863,-0.8790918779532324,-1.1728327903274853,-1.4846225153782207,-1.78502491438845,-1.0143913516703589,-1.4167217467191047,-1.1875532804037447,-2.114715175571584,-0.7100604580834561
2025-05-01 16:05:00,-1.6066543398797433,-0.8799309729569208,-1.1743846706956025,-1.4694334480422955,-1.7859722861852552,-1.0145833753563038,-1.4686200096628832,-1.3482548391939955,-2.1512128203785137,-0.7801668906124659
2025-05-01 16:10:00,-1.6243416735383411,-0.8840155855460564,-1.1854234196234164,-1.4860977096995516,-1.7919563166314898,-1.0303290788146733,-1.5031317913216233,-1.4532949432673432,-2.175615118563064,-0.8270148527099941
2025-05-01 16:15:00,-1.6405648326939735,-0.8879806730297617,-1.196101498278088,-1.5012397828140946,-1.7977534909193802,-1.0454397202559111,-1.4814090585664836,-1.3764655810346966,-2.1608820136368583,-0.7982245737301901
2025-05-01 16:20:00,-1.5862666151495242,-0.8845436953160637,-1.1851344103008963,-1.4441688362209115,-1.7920624384358508,-1.0250431694468776,-1.46124407371829,-1.299360221140858,-2.147209701308256,-0.7713416730467735
2025-05-01 16:25:00,-1.586817877578791,-0.8868035561324694,-1.1908286083723578,-1.4433078934290497,-1.7952132951331254,-1.031998241961282,-1.4761194668669309,-1.342407944457229,-2.1581583882334283,-0.7921683083236668
2025-05-01 16:30:00,-1.6246785603000302,-0.8929854712158497,-1.2079831870581312,-1.4806490202213156,-1.8044502415235266,-1.0577240305620346,-1.5140950988102195,-1.4504922986353443,-2.184911582225624,-0.8433146156855408
2025-05-01 16:35:00,-1.6867295129873996,-0.901768284739633,-1.2327252418276318,-1.542718698037793,-1.817721677206135,-1.0958250142015629,-1.543919575034103,-1.5368474365352214,-2.2060384991437214,-0.8836293679555332
2025-05-01 16:40:00,-1.724515772519816,-0.9080856545969683,-1.2502393127497615,-1.5798849754275321,-1.8271644570922845,-1.1219923972252281,-1.5511750975059422,-1.553287183366659,-2.211626814742537,-0.8939716258001632
2025-05-01 16:45:00,-1.7526301796444295,-0.9134408308209856,-1.2649253428970058,-1.607111134825584,-1.8351121503835297,-1.1434630380964248,-1.5508985589792241,-1.5415666756732043,-2.2118049960253554,-0.8938940385625941
2025-05-01 16:50:00,-1.7538023440118367,-0.9160130621666605,-1.2714616825796674,-1.606717885932823,-1.8387392110699485,-1.1515173333238564,-1.5180810782551848,-1.4300919940791317,-2.189313139922913,-0.8501797874755425
2025-05-01 16:55:00,-1.690579639793448,-0.9118150831707041,-1.2582017983634448,-1.5403932051734466,-1.8318588437177954,-1.127103982049617,-1.477889679790746,-1.290825368757614,-2.1619060094401537,-0.7969309984392733
2025-05-01 17:00:00,-1.6089170772344479,-0.9055831351430552,-1.239008634035572,-1.4552569050733875,-1.8218233767519696,-1.0930244862685223,-1.4526623804567764,-1.2082119677284664,-2.145024372575723,-0.7639159234446091
2025-05-01 17:05:00,-1.5593345521997626,-0.9025868867316984,-1.229294671623213,-1.4030648889737465,-1.8168118130255182,-1.0745777941035364,-1.4959678429321954,-1.3419651616386379,-2.1755588293992036,-0.8224255737018307
2025-05-01 17:10:00,-1.5316038578273594,-0.9018270458694639,-1.2261248906243003,-1.37329088315105,-1.8152717036619794,-1.0668925284035573,-1.4944563275588965,-1.3342261114458522,-2.17490893279708,-0.8208016041351732
2025-05-01 17:15:00,-1.5023259137545997,-0.9008704760579,-1.2223817820563052,-1.3419579071166865,-1.813426461482788,-1.058280339037055,-1.4765555985398047,-1.2742249413793396,-2.162783605872192,-0.7966960141153022
2025-05-01 17:20:00,-1.4965774048597607,-0.902345350674778,-1.2257497291731818,-1.3347473806195225,-1.8153549680542238,-1.0613445704947342,-1.4919374576895152,-1.3225036450401035,-2.174107785643277,-0.8177860766633515
